time,wind_speed_10m,wind_direction_10m,wind_gusts_10m,temperature_2m,relative_humidity_2m,precipitation,lat,lon
2026-04-12 01:00:00,0.16,162,1.6,25.4,71,0.0,17.0,98.5
2026-04-12 02:00:00,0.27,202,1.1,24.6,75,0.0,17.0,98.5
2026-04-12 03:00:00,0.22,153,1.1,24.0,78,0.0,17.0,98.5
2026-04-12 04:00:00,0.21,104,0.9,23.5,80,0.0,17.0,98.5
2026-04-12 05:00:00,0.21,76,0.8,23.2,82,0.0,17.0,98.5
2026-04-12 06:00:00,0.14,45,0.7,23.4,83,0.0,17.0,98.5
2026-04-12 07:00:00,0.28,45,1.4,23.8,79,0.0,17.0,98.5
2026-04-12 08:00:00,0.57,135,2.7,25.5,77,0.0,17.0,98.5
2026-04-12 09:00:00,0.99,221,3.9,27.6,70,0.0,17.0,98.5
2026-04-12 10:00:00,1.48,237,5.0,29.6,61,0.0,17.0,98.5
2026-04-12 11:00:00,1.46,239,5.2,31.4,54,0.0,17.0,98.5
2026-04-12 12:00:00,1.52,226,5.6,33.2,47,0.0,17.0,98.5
2026-04-12 13:00:00,2.23,220,6.4,35.0,39,0.0,17.0,98.5
2026-04-12 14:00:00,3.92,218,8.7,35.6,36,0.0,17.0,98.5
2026-04-12 15:00:00,4.53,224,9.7,35.2,37,0.0,17.0,98.5
2026-04-12 16:00:00,4.26,230,9.6,34.8,37,0.0,17.0,98.5
2026-04-12 17:00:00,4.19,231,8.9,34.2,38,0.0,17.0,98.5
2026-04-12 18:00:00,3.79,228,8.3,32.8,41,0.0,17.0,98.5
2026-04-12 19:00:00,2.8,227,6.8,31.5,44,0.0,17.0,98.5
2026-04-12 20:00:00,2.9,222,6.6,29.9,54,0.0,17.0,98.5
2026-04-12 21:00:00,1.2,182,5.2,28.6,56,0.0,17.0,98.5
2026-04-12 22:00:00,0.99,150,2.4,27.6,59,0.0,17.0,98.5
2026-04-12 23:00:00,0.96,137,1.9,26.8,63,0.0,17.0,98.5
2026-04-13 00:00:00,1.31,137,2.3,26.0,66,0.0,17.0,98.5
2026-04-13 01:00:00,1.05,175,2.5,25.0,72,0.0,17.0,98.5
2026-04-13 02:00:00,0.91,171,2.0,24.5,74,0.0,17.0,98.5
2026-04-13 03:00:00,1.0,143,1.9,23.9,78,0.0,17.0,98.5
2026-04-13 04:00:00,0.86,144,1.9,23.4,82,0.0,17.0,98.5
2026-04-13 05:00:00,0.18,124,1.6,23.2,85,0.0,17.0,98.5
2026-04-13 06:00:00,0.21,45,0.8,23.0,87,0.0,17.0,98.5
2026-04-13 07:00:00,0.21,45,1.8,23.6,87,0.0,17.0,98.5
2026-04-13 08:00:00,0.4,210,2.5,25.6,80,0.0,17.0,98.5
2026-04-13 09:00:00,1.52,247,4.6,27.7,70,0.0,17.0,98.5
2026-04-13 10:00:00,2.41,249,6.2,29.9,61,0.0,17.0,98.5
2026-04-13 11:00:00,3.04,250,7.4,31.9,53,0.0,17.0,98.5
2026-04-13 12:00:00,3.34,246,7.9,32.6,50,0.1,17.0,98.5
2026-04-13 13:00:00,3.13,231,8.5,34.0,45,0.0,17.0,98.5
2026-04-13 14:00:00,3.69,237,8.4,34.5,44,0.0,17.0,98.5
2026-04-13 15:00:00,3.8,245,8.6,34.6,42,0.0,17.0,98.5
2026-04-13 16:00:00,4.12,234,8.6,34.6,42,0.0,17.0,98.5
2026-04-13 17:00:00,4.86,230,9.4,33.3,47,0.0,17.0,98.5
2026-04-13 18:00:00,4.77,224,9.4,31.8,51,0.0,17.0,98.5
2026-04-13 19:00:00,2.9,226,8.7,30.4,57,0.0,17.0,98.5
2026-04-13 20:00:00,2.4,211,5.1,29.9,55,0.0,17.0,98.5
2026-04-13 21:00:00,1.52,197,4.5,28.6,54,0.0,17.0,98.5
2026-04-13 22:00:00,0.93,164,2.9,27.2,60,0.0,17.0,98.5
2026-04-13 23:00:00,1.05,155,1.9,26.3,63,0.0,17.0,98.5
2026-04-14 00:00:00,1.01,147,1.9,25.4,67,0.0,17.0,98.5
2026-04-14 01:00:00,0.75,184,1.9,24.8,73,0.0,17.0,98.5
2026-04-14 02:00:00,0.45,174,1.6,24.4,76,0.0,17.0,98.5
2026-04-14 03:00:00,0.1,180,1.1,23.9,79,0.0,17.0,98.5
2026-04-14 04:00:00,0.0,270,0.7,23.4,80,0.0,17.0,98.5
2026-04-14 05:00:00,0.14,45,0.5,23.0,82,0.0,17.0,98.5
2026-04-14 06:00:00,0.21,76,0.5,22.6,84,0.0,17.0,98.5
2026-04-14 07:00:00,0.14,315,1.1,23.0,80,0.0,17.0,98.5
2026-04-14 08:00:00,0.07,135,2.3,25.1,73,0.0,17.0,98.5
2026-04-14 09:00:00,0.97,249,3.9,27.3,69,0.0,17.0,98.5
2026-04-14 10:00:00,1.97,263,5.7,29.5,59,0.0,17.0,98.5
2026-04-14 11:00:00,1.86,264,5.9,31.5,52,0.0,17.0,98.5
2026-04-14 12:00:00,1.95,257,6.1,33.5,44,0.0,17.0,98.5
2026-04-14 13:00:00,2.01,243,6.4,35.0,35,0.0,17.0,98.5
2026-04-14 14:00:00,2.7,236,6.9,36.0,32,0.0,17.0,98.5
2026-04-14 15:00:00,3.78,233,8.3,36.1,29,0.0,17.0,98.5
2026-04-14 16:00:00,4.31,232,8.9,35.8,25,0.0,17.0,98.5
2026-04-14 17:00:00,4.19,231,8.8,34.7,26,0.0,17.0,98.5
2026-04-14 18:00:00,3.54,228,8.2,32.7,35,0.0,17.0,98.5
2026-04-14 19:00:00,1.14,209,6.4,30.0,49,0.0,17.0,98.5
2026-04-14 20:00:00,1.54,205,2.7,29.0,55,0.0,17.0,98.5
2026-04-14 21:00:00,1.45,184,2.9,27.8,67,0.0,17.0,98.5
2026-04-14 22:00:00,1.33,160,2.8,26.6,72,0.0,17.0,98.5
2026-04-14 23:00:00,1.19,147,2.4,25.5,77,0.0,17.0,98.5
2026-03-20 00:00:00,1.04,287,2.5,25.0,56,0.0,18.0,100.5
2026-03-20 01:00:00,1.27,279,4.0,24.5,60,0.0,18.0,100.5
2026-03-20 02:00:00,1.77,254,3.7,24.5,64,0.0,18.0,100.5
2026-03-20 03:00:00,1.63,252,4.2,24.3,73,0.0,18.0,100.5
2026-03-20 04:00:00,1.29,257,3.5,24.0,79,0.0,18.0,100.5
2026-03-20 05:00:00,1.21,240,3.1,23.6,83,0.0,18.0,100.5
2026-03-20 06:00:00,1.04,235,3.0,23.4,86,0.0,18.0,100.5
2026-03-20 07:00:00,0.73,286,2.5,23.5,84,0.0,18.0,100.5
2026-03-20 08:00:00,0.96,261,2.7,25.8,73,0.0,18.0,100.5
2026-03-20 09:00:00,2.07,195,5.2,28.1,64,0.0,18.0,100.5
2026-03-20 10:00:00,2.78,194,7.0,29.8,57,0.0,18.0,100.5
2026-03-20 11:00:00,2.86,192,7.4,31.6,49,0.0,18.0,100.5
2026-03-20 12:00:00,2.95,195,7.9,33.2,39,0.0,18.0,100.5
2026-03-20 13:00:00,2.85,183,8.3,34.5,32,0.0,18.0,100.5
2026-03-20 14:00:00,3.36,184,8.2,34.7,29,0.0,18.0,100.5
2026-03-20 15:00:00,3.67,195,8.6,34.6,29,0.0,18.0,100.5
2026-03-20 16:00:00,3.46,194,8.5,34.0,30,0.0,18.0,100.5
2026-03-20 17:00:00,3.55,180,7.8,33.3,32,0.0,18.0,100.5
2026-03-20 18:00:00,3.26,159,7.5,31.4,39,0.0,18.0,100.5
2026-03-20 19:00:00,0.78,220,6.4,30.0,41,0.0,18.0,100.5
2026-03-20 20:00:00,0.7,270,2.0,29.1,44,0.0,18.0,100.5
2026-03-20 21:00:00,1.15,272,2.4,28.0,46,0.0,18.0,100.5
2026-03-20 22:00:00,1.25,275,2.5,27.0,50,0.0,18.0,100.5
2026-03-20 23:00:00,1.78,259,3.4,26.3,55,0.0,18.0,100.5
2026-03-21 00:00:00,2.56,231,5.7,26.5,66,0.0,18.0,100.5
2026-03-21 01:00:00,1.57,233,5.1,25.7,74,0.0,18.0,100.5
2026-03-21 02:00:00,1.03,231,3.7,25.1,78,0.0,18.0,100.5
2026-03-21 03:00:00,0.82,284,2.7,24.6,79,0.0,18.0,100.5
2026-03-21 04:00:00,0.76,293,2.2,24.0,80,0.0,18.0,100.5
2026-03-21 05:00:00,0.82,284,2.1,23.6,82,0.0,18.0,100.5
2026-03-21 06:00:00,0.75,274,2.1,23.3,83,0.0,18.0,100.5
2026-03-21 07:00:00,0.55,275,1.9,23.8,83,0.0,18.0,100.5
2026-03-21 08:00:00,0.85,273,2.7,26.1,72,0.0,18.0,100.5
2026-03-21 09:00:00,2.42,207,5.9,28.1,65,0.0,18.0,100.5
2026-03-21 10:00:00,3.04,200,7.6,29.5,60,0.0,18.0,100.5
2026-03-21 11:00:00,2.86,196,7.7,31.0,53,0.0,18.0,100.5
2026-03-21 12:00:00,2.79,195,7.8,32.4,47,0.0,18.0,100.5
2026-03-21 13:00:00,2.58,198,8.0,34.3,39,0.0,18.0,100.5
2026-03-21 14:00:00,4.47,208,9.6,33.7,40,0.3,18.0,100.5
2026-03-21 15:00:00,3.34,248,11.2,31.1,51,0.0,18.0,100.5
2026-03-21 16:00:00,3.8,230,9.3,31.8,48,0.1,18.0,100.5
2026-03-21 17:00:00,3.26,212,8.2,31.7,48,0.0,18.0,100.5
2026-03-21 18:00:00,3.21,195,6.9,30.5,52,0.0,18.0,100.5
2026-03-21 19:00:00,0.32,198,6.4,27.9,75,0.0,18.0,100.5
2026-03-21 20:00:00,0.51,299,1.7,27.4,76,0.0,18.0,100.5
2026-03-21 21:00:00,0.98,285,1.8,27.1,77,0.0,18.0,100.5
2026-03-21 22:00:00,1.35,312,2.4,26.4,77,0.0,18.0,100.5
2026-03-21 23:00:00,1.56,318,2.7,25.9,77,0.0,18.0,100.5
2026-03-22 00:00:00,1.14,308,2.7,25.5,76,0.0,18.0,100.5
2026-03-22 01:00:00,0.82,256,2.3,25.8,80,0.0,18.0,100.5
2026-03-22 02:00:00,1.2,268,3.0,25.7,78,0.0,18.0,100.5
2026-03-22 03:00:00,0.11,333,2.8,25.4,78,0.0,18.0,100.5
2026-03-22 04:00:00,3.88,328,6.5,23.6,81,0.0,18.0,100.5
2026-03-22 05:00:00,1.6,290,7.2,23.5,80,0.1,18.0,100.5
2026-03-22 06:00:00,1.26,214,3.3,23.4,84,0.0,18.0,100.5
2026-03-22 07:00:00,2.53,261,4.8,23.5,82,0.0,18.0,100.5
2026-03-22 08:00:00,1.43,209,4.5,24.6,80,0.0,18.0,100.5
2026-03-22 09:00:00,1.81,231,5.1,26.9,66,0.0,18.0,100.5
2026-03-22 10:00:00,3.08,212,7.5,29.4,58,0.0,18.0,100.5
2026-03-22 11:00:00,3.64,201,8.9,30.5,54,0.0,18.0,100.5
2026-03-22 12:00:00,3.52,195,8.9,32.8,43,0.0,18.0,100.5
2026-03-22 13:00:00,3.96,201,9.3,34.6,37,0.0,18.0,100.5
2026-03-22 14:00:00,4.17,186,9.8,34.2,36,0.0,18.0,100.5
2026-03-22 15:00:00,4.48,202,10.0,34.6,34,0.0,18.0,100.5
2026-03-22 16:00:00,2.91,215,10.2,33.7,37,0.1,18.0,100.5
2026-03-22 17:00:00,4.3,209,9.0,33.0,40,0.0,18.0,100.5
2026-03-22 18:00:00,3.4,194,9.0,31.7,45,0.0,18.0,100.5
2026-03-22 19:00:00,3.55,190,6.7,30.6,44,0.0,18.0,100.5
2026-03-22 20:00:00,2.28,209,7.0,29.5,49,0.0,18.0,100.5
2026-03-22 21:00:00,1.14,247,4.5,28.4,54,0.0,18.0,100.5
2026-03-22 22:00:00,1.55,270,3.1,27.4,57,0.0,18.0,100.5
2026-03-22 23:00:00,1.35,270,3.2,26.8,59,0.0,18.0,100.5
2026-03-23 00:00:00,1.55,249,3.5,26.6,61,0.0,18.0,100.5
2026-03-23 01:00:00,1.35,239,3.7,26.5,66,0.0,18.0,100.5
2026-03-23 02:00:00,1.68,243,3.6,26.2,68,0.0,18.0,100.5
2026-03-23 03:00:00,1.66,263,3.6,25.5,70,0.0,18.0,100.5
2026-03-23 04:00:00,1.13,283,3.4,24.8,73,0.0,18.0,100.5
2026-03-23 05:00:00,0.93,286,2.5,24.0,75,0.0,18.0,100.5
2026-03-23 06:00:00,1.29,257,2.7,23.8,76,0.0,18.0,100.5
2026-03-23 07:00:00,1.0,276,3.6,24.9,70,0.0,18.0,100.5
2026-03-23 08:00:00,1.16,245,3.2,27.3,66,0.0,18.0,100.5
2026-03-23 09:00:00,2.79,213,6.6,29.0,64,0.0,18.0,100.5
2026-03-23 10:00:00,2.83,216,7.2,30.9,54,0.1,18.0,100.5
2026-03-23 11:00:00,3.04,205,7.6,32.2,45,0.0,18.0,100.5
2026-03-23 12:00:00,3.47,203,8.6,33.6,38,0.0,18.0,100.5
2026-03-23 13:00:00,3.73,192,9.4,34.8,35,0.0,18.0,100.5
2026-03-23 14:00:00,3.97,194,9.5,34.5,34,0.0,18.0,100.5
2026-03-23 15:00:00,4.41,184,10.0,34.6,33,0.0,18.0,100.5
2026-03-23 16:00:00,4.51,177,10.2,34.3,33,0.0,18.0,100.5
2026-03-23 17:00:00,4.29,173,9.9,34.0,32,0.0,18.0,100.5
2026-03-23 18:00:00,3.92,169,9.1,32.5,37,0.0,18.0,100.5
2026-03-23 19:00:00,2.01,194,7.8,30.4,41,0.0,18.0,100.5
2026-03-23 20:00:00,1.29,216,4.2,29.0,47,0.0,18.0,100.5
2026-03-23 21:00:00,0.66,279,2.8,28.0,50,0.0,18.0,100.5
2026-03-23 22:00:00,1.37,303,2.8,27.1,49,0.0,18.0,100.5
2026-03-23 23:00:00,1.32,299,2.9,26.0,52,0.0,18.0,100.5
2026-03-24 00:00:00,0.92,292,2.9,25.4,56,0.0,18.0,100.5
2026-03-24 01:00:00,0.85,291,2.5,25.0,63,0.0,18.0,100.5
2026-03-24 02:00:00,0.59,290,2.3,25.1,63,0.0,18.0,100.5
2026-03-24 03:00:00,0.38,293,1.9,24.3,66,0.0,18.0,100.5
2026-03-24 04:00:00,0.43,306,1.4,23.4,68,0.0,18.0,100.5
2026-03-24 05:00:00,0.18,304,1.4,22.8,70,0.0,18.0,100.5
2026-03-24 06:00:00,0.27,292,1.1,22.8,69,0.0,18.0,100.5
2026-03-24 07:00:00,0.71,315,1.8,23.4,71,0.0,18.0,100.5
2026-03-24 08:00:00,0.57,322,2.3,26.4,61,0.0,18.0,100.5
2026-03-24 09:00:00,1.4,182,4.1,29.0,57,0.0,18.0,100.5
2026-03-24 10:00:00,2.9,183,7.3,30.8,55,0.0,18.0,100.5
2026-03-24 11:00:00,3.68,187,8.9,32.5,46,0.0,18.0,100.5
2026-03-24 12:00:00,3.71,185,9.1,33.5,40,0.0,18.0,100.5
2026-03-24 13:00:00,3.4,194,9.1,35.5,31,0.0,18.0,100.5
2026-03-24 14:00:00,3.68,192,8.9,36.0,27,0.0,18.0,100.5
2026-03-24 15:00:00,4.21,185,9.6,36.2,26,0.0,18.0,100.5
2026-03-24 16:00:00,4.67,185,10.2,35.8,27,0.0,18.0,100.5
2026-03-24 17:00:00,4.7,192,10.2,34.6,30,0.0,18.0,100.5
2026-03-24 18:00:00,3.7,196,9.7,32.6,37,0.0,18.0,100.5
2026-03-24 19:00:00,2.27,229,7.1,30.6,43,0.0,18.0,100.5
2026-03-24 20:00:00,2.13,229,4.7,29.5,51,0.0,18.0,100.5
2026-03-24 21:00:00,1.12,243,4.1,28.2,60,0.0,18.0,100.5
2026-03-24 22:00:00,1.0,288,2.5,27.1,63,0.0,18.0,100.5
2026-03-24 23:00:00,1.26,288,2.9,26.1,65,0.0,18.0,100.5
2026-03-25 00:00:00,0.52,287,2.8,26.0,66,0.0,18.0,100.5
2026-03-25 01:00:00,0.45,297,2.5,26.0,67,0.0,18.0,100.5
2026-03-25 02:00:00,0.74,298,2.1,25.9,67,0.0,18.0,100.5
2026-03-25 03:00:00,0.75,274,2.2,25.4,71,0.0,18.0,100.5
2026-03-25 04:00:00,0.79,252,2.3,25.2,74,0.0,18.0,100.5
2026-03-25 05:00:00,3.9,189,6.6,24.5,83,0.0,18.0,100.5
2026-03-25 06:00:00,2.62,239,9.4,23.1,86,0.0,18.0,100.5
2026-03-25 07:00:00,1.71,185,4.9,25.1,80,0.0,18.0,100.5
2026-03-25 08:00:00,1.13,225,3.6,27.0,75,0.0,18.0,100.5
2026-03-25 09:00:00,2.39,200,6.0,29.2,66,0.0,18.0,100.5
2026-03-25 10:00:00,2.96,196,7.5,30.9,58,0.0,18.0,100.5
2026-03-25 11:00:00,3.13,188,8.1,32.5,51,0.0,18.0,100.5
2026-03-25 12:00:00,3.37,186,8.5,34.3,42,0.0,18.0,100.5
2026-03-25 13:00:00,3.38,193,9.1,35.9,37,0.0,18.0,100.5
2026-03-25 14:00:00,4.52,203,10.2,36.2,32,0.0,18.0,100.5
2026-03-25 15:00:00,4.43,205,10.4,36.3,29,0.0,18.0,100.5
2026-03-25 16:00:00,4.5,210,10.1,36.0,28,0.0,18.0,100.5
2026-03-25 17:00:00,4.11,193,9.6,35.3,30,0.0,18.0,100.5
2026-03-25 18:00:00,3.9,181,8.6,33.5,37,0.0,18.0,100.5
2026-03-25 19:00:00,3.28,218,7.7,31.7,37,0.0,18.0,100.5
2026-03-25 20:00:00,2.13,231,6.2,30.1,43,0.0,18.0,100.5
2026-03-25 21:00:00,1.3,268,4.1,28.9,48,0.0,18.0,100.5
2026-03-25 22:00:00,0.98,285,2.7,28.0,49,0.0,18.0,100.5
2026-03-25 23:00:00,1.12,297,2.7,27.3,51,0.0,18.0,100.5
2026-03-26 00:00:00,1.05,301,2.9,27.0,54,0.0,18.0,100.5
2026-03-26 01:00:00,0.86,277,2.7,26.8,62,0.0,18.0,100.5
2026-03-26 02:00:00,0.71,278,2.3,26.2,64,0.0,18.0,100.5
2026-03-26 03:00:00,0.42,315,1.8,25.4,66,0.0,18.0,100.5
2026-03-26 04:00:00,0.47,328,1.3,24.6,68,0.0,18.0,100.5
2026-03-26 05:00:00,0.32,309,1.4,24.1,68,0.0,18.0,100.5
2026-03-26 06:00:00,0.07,315,1.4,24.1,67,0.0,18.0,100.5
2026-03-26 07:00:00,0.21,315,1.4,25.0,67,0.0,18.0,100.5
2026-03-26 08:00:00,0.35,352,1.9,28.0,59,0.0,18.0,100.5
2026-03-26 09:00:00,1.46,174,4.3,30.7,52,0.0,18.0,100.5
2026-03-26 10:00:00,2.97,187,7.3,32.4,48,0.0,18.0,100.5
2026-03-26 11:00:00,3.34,189,8.3,33.9,41,0.0,18.0,100.5
2026-03-26 12:00:00,3.52,186,8.7,35.0,36,0.0,18.0,100.5
2026-03-26 13:00:00,3.26,184,9.2,36.5,32,0.0,18.0,100.5
2026-03-26 14:00:00,3.85,180,9.1,37.5,27,0.0,18.0,100.5
2026-03-26 15:00:00,4.33,187,9.9,37.2,27,0.0,18.0,100.5
2026-03-26 16:00:00,4.36,190,9.9,36.8,28,0.0,18.0,100.5
2026-03-26 17:00:00,4.19,188,9.6,35.8,30,0.0,18.0,100.5
2026-03-26 18:00:00,3.93,173,8.8,34.0,35,0.0,18.0,100.5
2026-03-26 19:00:00,2.21,198,7.7,32.0,37,0.0,18.0,100.5
2026-03-26 20:00:00,1.48,242,4.5,31.5,41,0.0,18.0,100.5
2026-03-26 21:00:00,1.13,283,2.9,29.8,47,0.0,18.0,100.5
2026-03-26 22:00:00,0.56,280,2.2,28.9,51,0.0,18.0,100.5
2026-03-26 23:00:00,0.91,264,2.3,28.1,53,0.0,18.0,100.5
2026-03-27 00:00:00,0.72,295,2.3,28.2,52,0.0,18.0,100.5
2026-03-27 01:00:00,0.75,307,2.1,27.1,59,0.0,18.0,100.5
2026-03-27 02:00:00,0.74,290,2.2,26.7,61,0.0,18.0,100.5
2026-03-27 03:00:00,0.45,276,2.0,26.1,65,0.0,18.0,100.5
2026-03-27 04:00:00,0.36,304,1.5,25.5,66,0.0,18.0,100.5
2026-03-27 05:00:00,0.5,323,1.4,24.8,68,0.0,18.0,100.5
2026-03-27 06:00:00,0.25,307,1.6,24.0,71,0.0,18.0,100.5
2026-03-27 07:00:00,0.64,315,1.7,25.0,67,0.0,18.0,100.5
2026-03-27 08:00:00,1.03,346,2.8,27.5,60,0.0,18.0,100.5
2026-03-27 09:00:00,0.76,169,3.3,30.6,51,0.0,18.0,100.5
2026-03-27 10:00:00,2.97,187,7.2,32.8,45,0.0,18.0,100.5
2026-03-27 11:00:00,4.1,196,9.6,34.0,42,0.0,18.0,100.5
2026-03-27 12:00:00,4.09,202,9.7,35.0,37,0.0,18.0,100.5
2026-03-27 13:00:00,4.43,205,10.4,36.7,31,0.0,18.0,100.5
2026-03-27 14:00:00,4.79,200,10.6,36.5,31,0.0,18.0,100.5
2026-03-27 15:00:00,4.59,205,11.1,36.2,31,0.0,18.0,100.5
2026-03-27 16:00:00,4.35,197,10.1,35.8,32,0.0,18.0,100.5
2026-03-27 17:00:00,4.55,192,9.6,35.0,32,0.0,18.0,100.5
2026-03-27 18:00:00,3.95,182,9.3,33.2,39,0.0,18.0,100.5
2026-03-27 19:00:00,3.27,203,8.0,31.7,39,0.0,18.0,100.5
2026-03-27 20:00:00,1.81,222,6.4,30.4,46,0.0,18.0,100.5
2026-03-27 21:00:00,1.17,280,3.6,29.0,50,0.0,18.0,100.5
2026-03-27 22:00:00,1.29,306,2.9,28.1,52,0.0,18.0,100.5
2026-03-27 23:00:00,0.86,324,2.7,27.5,53,0.0,18.0,100.5
2026-03-28 00:00:00,0.5,307,2.2,27.1,55,0.0,18.0,100.5
2026-03-28 01:00:00,0.39,320,2.1,26.7,60,0.0,18.0,100.5
2026-03-28 02:00:00,0.78,315,2.0,26.2,61,0.0,18.0,100.5
2026-03-28 03:00:00,0.36,304,1.8,25.6,64,0.0,18.0,100.5
2026-03-28 04:00:00,0.55,275,1.3,25.1,64,0.0,18.0,100.5
2026-03-28 05:00:00,0.22,297,1.3,25.0,61,0.0,18.0,100.5
2026-03-28 06:00:00,0.54,304,1.4,25.1,58,0.0,18.0,100.5
2026-03-28 07:00:00,0.61,305,1.6,25.4,61,0.0,18.0,100.5
2026-03-28 08:00:00,0.51,281,2.0,28.0,57,0.0,18.0,100.5
2026-03-28 09:00:00,1.95,203,4.8,30.4,53,0.0,18.0,100.5
2026-03-28 10:00:00,3.15,198,7.5,31.9,50,0.0,18.0,100.5
2026-03-28 11:00:00,3.42,192,8.2,33.5,44,0.0,18.0,100.5
2026-03-28 12:00:00,4.12,190,9.5,34.7,39,0.0,18.0,100.5
2026-03-28 13:00:00,4.05,193,9.8,36.0,33,0.0,18.0,100.5
2026-03-28 14:00:00,4.6,189,10.3,36.2,31,0.0,18.0,100.5
2026-03-28 15:00:00,4.56,184,10.4,35.8,30,0.0,18.0,100.5
2026-03-28 16:00:00,4.71,184,10.1,35.5,30,0.0,18.0,100.5
2026-03-28 17:00:00,4.55,182,10.2,34.3,34,0.0,18.0,100.5
2026-03-28 18:00:00,3.61,183,9.3,32.8,41,0.0,18.0,100.5
2026-03-28 19:00:00,3.34,219,7.3,31.1,47,0.0,18.0,100.5
2026-03-28 20:00:00,2.58,223,6.4,30.0,53,0.0,18.0,100.5
2026-03-28 21:00:00,1.91,225,5.0,28.8,59,0.0,18.0,100.5
2026-03-28 22:00:00,1.43,241,4.0,27.9,64,0.0,18.0,100.5
2026-03-28 23:00:00,0.96,264,3.3,27.1,67,0.0,18.0,100.5
2026-03-29 00:00:00,1.21,294,2.5,26.5,68,0.0,18.0,100.5
2026-03-29 01:00:00,1.36,298,3.2,26.0,71,0.0,18.0,100.5
2026-03-29 02:00:00,1.14,308,3.2,25.4,73,0.0,18.0,100.5
2026-03-29 03:00:00,1.22,261,3.0,25.5,73,0.0,18.0,100.5
2026-03-29 04:00:00,1.6,231,3.9,26.0,72,0.0,18.0,100.5
2026-03-29 05:00:00,1.59,226,3.8,25.2,76,0.0,18.0,100.5
2026-03-29 06:00:00,1.63,252,3.7,24.8,78,0.0,18.0,100.5
2026-03-29 07:00:00,1.73,260,3.8,26.0,73,0.0,18.0,100.5
2026-03-29 08:00:00,2.11,239,4.5,28.2,64,0.0,18.0,100.5
2026-03-29 09:00:00,3.67,208,8.1,29.6,57,0.0,18.0,100.5
2026-03-29 10:00:00,4.29,206,9.7,30.6,54,0.0,18.0,100.5
2026-03-29 11:00:00,3.93,195,9.6,31.7,50,0.0,18.0,100.5
2026-03-29 12:00:00,3.96,184,9.5,33.0,47,0.0,18.0,100.5
2026-03-29 13:00:00,2.7,183,9.7,32.8,47,0.0,18.0,100.5
2026-03-29 14:00:00,3.6,180,8.8,34.6,39,0.0,18.0,100.5
2026-03-29 15:00:00,4.31,189,9.9,35.5,32,0.0,18.0,100.5
2026-03-29 16:00:00,4.58,202,9.9,35.0,31,0.0,18.0,100.5
2026-03-29 17:00:00,4.68,203,10.1,33.6,35,0.0,18.0,100.5
2026-03-29 18:00:00,2.91,196,9.5,32.4,39,0.0,18.0,100.5
2026-03-29 19:00:00,1.57,301,5.8,26.2,79,0.0,18.0,100.5
2026-03-29 20:00:00,1.3,286,3.7,27.0,76,0.0,18.0,100.5
2026-03-29 21:00:00,1.39,285,2.9,27.0,70,0.0,18.0,100.5
2026-03-29 22:00:00,1.66,277,3.6,27.0,60,0.0,18.0,100.5
2026-03-29 23:00:00,2.07,250,4.3,27.8,54,0.0,18.0,100.5
2026-03-30 00:00:00,2.3,229,4.8,27.3,59,0.0,18.0,100.5
2026-03-30 01:00:00,1.43,241,4.8,26.9,67,0.0,18.0,100.5
2026-03-30 02:00:00,1.77,227,3.8,27.1,67,0.0,18.0,100.5
2026-03-30 03:00:00,1.92,219,4.1,26.5,74,0.0,18.0,100.5
2026-03-30 04:00:00,1.39,244,4.0,25.5,79,0.0,18.0,100.5
2026-03-30 05:00:00,0.91,279,3.2,25.0,80,0.0,18.0,100.5
2026-03-30 06:00:00,0.73,286,2.4,25.0,78,0.0,18.0,100.5
2026-03-30 07:00:00,1.14,285,2.7,24.9,77,0.0,18.0,100.5
2026-03-30 08:00:00,1.3,238,3.4,27.5,68,0.0,18.0,100.5
2026-03-30 09:00:00,3.91,208,8.3,29.6,57,0.0,18.0,100.5
2026-03-30 10:00:00,4.41,203,9.8,31.0,52,0.0,18.0,100.5
2026-03-30 11:00:00,4.18,201,9.9,32.6,47,0.0,18.0,100.5
2026-03-30 12:00:00,3.61,199,9.6,33.7,39,0.0,18.0,100.5
2026-03-30 13:00:00,2.93,197,8.7,35.2,32,0.0,18.0,100.5
2026-03-30 14:00:00,3.97,194,9.1,35.3,31,0.0,18.0,100.5
2026-03-30 15:00:00,4.42,196,9.9,35.8,29,0.0,18.0,100.5
2026-03-30 16:00:00,4.66,195,10.1,35.0,31,0.0,18.0,100.5
2026-03-30 17:00:00,4.79,191,10.1,33.8,35,0.0,18.0,100.5
2026-03-30 18:00:00,3.7,180,9.9,32.0,41,0.0,18.0,100.5
2026-03-30 19:00:00,2.49,210,7.5,30.9,45,0.0,18.0,100.5
2026-03-30 20:00:00,2.11,211,4.9,29.6,52,0.0,18.0,100.5
2026-03-30 21:00:00,2.19,225,4.4,28.6,57,0.0,18.0,100.5
2026-03-30 22:00:00,1.79,240,4.4,28.0,58,0.0,18.0,100.5
2026-03-30 23:00:00,1.33,257,3.8,27.3,62,0.0,18.0,100.5
2026-03-31 00:00:00,1.0,273,3.2,27.0,64,0.0,18.0,100.5
2026-03-31 01:00:00,0.7,291,2.8,26.6,68,0.0,18.0,100.5
2026-03-31 02:00:00,1.05,239,2.7,26.6,68,0.0,18.0,100.5
2026-03-31 03:00:00,1.52,224,3.3,26.0,73,0.0,18.0,100.5
2026-03-31 04:00:00,1.77,225,3.7,25.5,78,0.0,18.0,100.5
